DwellingData_id,MPRN,Dwelling Address,Dwelling AddressLine1,Dwelling AddressLine2,Dwelling AddressLine3,Dwelling AddressLine4,Dwelling AddressLine5,Dwelling County,Dwelling PostCode,MPRN Address,MPRN unit no,MPRN house no,MPRN street,MPRN address1,MPRN address2,MPRN address4,MPRN address5,MPRN city,MPRN county,MPRN county name,Status,Percent_Match,BUILDING_ID,ADDRESS_REFERENCE,EIRCODE,SMALL_AREA_REF,Geo_Address,LATITUDE,LONGITUDE
998117.0,10025675815.0,APT 12 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 ,APARTMENT 12 ARCHWAY COURT,39A MOUNTJOY STREET,,,,7.0,,APT 12 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 DB,APARTMENT 12,,ARCHWAY COURT,,,39A MOUNTJOY STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
999147.0,10020632945.0,MOLAND HOUSE APT 23 10A TALBOT STREET DUBLIN 1 ,MOLAND HOUSE,APARTMENT 23 10A TALBOT STREET,,,,7.0,,APT 23 10A TALBOT STREET MOLAND HOUSE DUBLIN 1 DB,APARTMENT 23,10A,TALBOT STREET,MOLAND HOUSE,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268106019,,,
1011476.0,10300133073.0,THE COURTYARD APT 50 43 44 NORTH GREAT GEORGES STREET DUBLIN 1 ,THE COURTYARD,APARTMENT 50 43 44 NORTH GREAT GEORGES STREET,,,,7.0,,APT 50 43 44 NORTH GREAT GEORGES STREET THE COURTYARD DUBLIN 1 DB,APARTMENT 50,43 44,NORTH GREAT GEORGES STREET,THE COURTYARD,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268138012,,,
1022195.0,10001457665.0,APARTMENT 8 46 NORTH GREAT GEORGES STREET DUBLIN 1 ,APARTMENT 8,46 NORTH GREAT GEORGES STREET,,,,7.0,,46 NORTH GREAT GEORGES STREET FL 8 DUBLIN 1 DB,,46,NORTH GREAT GEORGES STREET,FLAT 8,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,98,50242624,5024262440293103,D01X8P4,268138015,APARTMENT 8 6 NORTH GREAT GEORGE'S STREET DUBLIN 1 D01X8P4      ,53.3548939009385,-6.26157171898854
1010928.0,10300132656.0,APT 13 16 COURTYARD HILL STREET DUBLIN 1 ,APARTMENT 13 16 COURTYARD,HILL STREET,,,,7.0,,APT 13 19 THE COURTYARD HILL STREET DUBLIN 1 DB,APARTMENT 13,19,THE COURTYARD,,,HILL STREET,,DUBLIN 1,DUBLIN,,SAME_SA,,,,,268138012,,,
987453.0,10001458239.0,APT 4 CLARION QUAY BLOCK 4 IFSC DUBLIN 1 ,APARTMENT 4 CLARION QUAY,BLOCK 4,IFSC,,,7.0,,APT 4 CLARION QUAY BLOCK 4 NORTH WALL DUBLIN 1 DB,APARTMENT 4,,CLARION QUAY,BLOCK 4,,NORTH WALL,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
987583.0,10001578815.0,UNIT 1 INNS COURT WINETAVERN ST DUBLIN 1 ,UNIT 1 INNS COURT,WINETAVERN STREET,,,,7.0,,UNIT 1 INNS COURT WINETAVERN ST DUBLIN 1 DB,UNIT 1,,INNS COURT,,,WINETAVERN STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
1013086.0,10001362337.0,3 TEMPLE COURT UPPER DOMINICK ST DUBLIN 1 ,3 TEMPLE COURT,UPPER DOMINICK STREET,,,,7.0,,3 TEMPLE COURT UPPER DOMINICK ST DUBLIN 1 DB,,3,TEMPLE COURT,,,UPPER DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
995079.0,10301170308.0,FIRST FLOOR HALL APT 93 IVY EXCHANGE PARNELL STREET DUBLIN 1 ,FIRST FLOOR HALL,APARTMENT 93 IVY EXCHANGE ,PARNELL STREET ,,,7.0,,APT 93 IVY EXCHANGE FIRST FLOOR HALL PARNELL STREET DUBLIN 1 DB,APARTMENT 93,,IVY EXCHANGE,FIRST FLOOR HALL,,PARNELL STREET,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
989335.0,10301171505.0,APT 165A IVY EXCHANGE REAR OF 180 PARNELL STREET DUBLIN 1 ,APARTMENT 165A IVY EXCHANGE,REAR OF,180 PARNELL STREET,,,7.0,,APT 165A IVY EXCHANGE REAR OF 180 PARNELL STREET DUBLIN 1 DB,APARTMENT 165A,,IVY EXCHANGE,,,REAR OF,180 PARNELL STREET,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
989334.0,10301171499.0,APT 164A IVY EXCHANGE REAR OF 180 PARNELL STREET DUBLIN 1 ,APARTMENT 164A IVY EXCHANGE,REAR OF,180 PARNELL STREET,,,7.0,,APT 164A IVY EXCHANGE REAR OF 180 PARNELL STREET DUBLIN 1 DB,APARTMENT 164A,,IVY EXCHANGE,,,REAR OF,180 PARNELL STREET,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
1011182.0,10300336480.0,APT 31 THE STEELWORKS THE MILLHOUSE FOLEY STREET DUBLIN 1 ,APARTMENT 31 THE STEELWORKS,THE MILLHOUSE,FOLEY STREET,,,7.0,,APT 31 THE STEELWORKS THE MILLHOUSE FOLEY STREET DUBLIN 1 DB,APARTMENT 31,,THE STEELWORKS,,THE MILLHOUSE,FOLEY STREET,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
988535.0,10001362059.0,4 DOMINICK COURT UPPER DOMINICK ST DUBLIN 1 ,4 DOMINICK COURT,UPPER DOMINICK STREET,,,,7.0,,4 DOMINICK COURT UPPER DOMINICK ST DUBLIN 1 DB,,4,DOMINICK COURT,,,UPPER DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
1026735.0,10301170847.0,FIRST FLOOR HALL APT 146 IVY EXCHANGE PARNELL STREET DUBLIN 1 D01 XH29,FIRST FLOOR HALL,APARTMENT 146 IVY EXCHANGE,PARNELL STREET,,,7.0,D01 XH29,APT 146 IVY EXCHANGE FIRST FLOOR HALL PARNELL STREET DUBLIN 1 DB,APARTMENT 146,,IVY EXCHANGE,FIRST FLOOR HALL,,PARNELL STREET,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
1032246.0,10001340728.0,205A HENRIETTA HOUSE DUBLIN 1 ,205A HENRIETTA HOUSE,,,,,7.0,,205A HENRIETTA HOUSE DUBLIN 1 DB,,205A,HENRIETTA HOUSE,,,,,DUBLIN 1,DUBLIN,,SAME_SA,,,,,268082013,,,
1032348.0,10000573397.0,TP FL 93 WILLIAM STREET NORTH DUBLIN 1 ,TOP FLAT,93 WILLIAM STREET NORTH,,,,7.0,,93 WILLIAM STREET NORTH TP FL DUBLIN 1 DB,,93,WILLIAM STREET NORTH,TOP FLAT,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
1033196.0,10303388003.0,14 SUMMERHILL PATRICK HEANEY HOUSE DUBLIN 1 ,14 SUMMERHILL,PATRICK HEANEY HOUSE,,,,7.0,,14 SUMMERHILL PATRICK HEANEY HOUSE DUBLIN 1 DB,14,,SUMMERHILL,,PATRICK HEANEY HOUSE,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
1038279.0,10001420062.0,25B AVONDALE HOUSE DUBLIN 1 ,25B AVONDALE HOUSE,,,,,7.0,,25B AVONDALE HOUSE DUBLIN 1 DB,,25B,AVONDALE HOUSE,,,,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
996617.0,10025675712.0,APT 2 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 ,APARTMENT 2 ARCHWAY COURT,39A MOUNTJOY STREET,,,,7.0,,APT 2 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 DB,APARTMENT 2,,ARCHWAY COURT,,,39A MOUNTJOY STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
996618.0,10025675726.0,APT 3 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 ,APARTMENT 3 ARCHWAY COURT,39A MOUNTJOY STREET,,,,7.0,,APT 3 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 DB,APARTMENT 3,,ARCHWAY COURT,,,39A MOUNTJOY STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
1033197.0,10303387963.0,10 SUMMERHILL PATRICK HEANEY HOUSE DUBLIN 1 ,10 SUMMERHILL,PATRICK HEANEY HOUSE,,,,7.0,,10 SUMMERHILL PATRICK HEANEY HOUSE DUBLIN 1 DB,10,,SUMMERHILL,,PATRICK HEANEY HOUSE,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
994757.0,10302988090.0,APT 7 96 DORSET STREET UPPER DUBLIN 1 ,APARTMENT 7 96 DORSET STREET UPPER,,,,,7.0,,APT 7 96 DORSET STREET UPPER DUBLIN 1 DB,APARTMENT 7,96,DORSET STREET UPPER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
994803.0,10302988071.0,APT 5 96 DORSET STREET UPPER DUBLIN 1 ,APARTMENT 5 96 DORSET STREET UPPER,,,,,7.0,,APT 5 96 DORSET STREET UPPER DUBLIN 1 DB,APARTMENT 5,96,DORSET STREET UPPER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
994762.0,10302988083.0,APT 6 96 DORSET STREET UPPER DUBLIN 1 ,APARTMENT 6 96 DORSET STREET UPPER,,,,,7.0,,APT 6 96 DORSET STREET UPPER DUBLIN 1 DB,APARTMENT 6,96,DORSET STREET UPPER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
994830.0,10302988069.0,APT 4 96 DORSET STREET UPPER DUBLIN 1 ,APARTMENT 4 96 DORSET STREET UPPER,,,,,7.0,,APT 4 96 DORSET STREET UPPER DUBLIN 1 DB,APARTMENT 4,96,DORSET STREET UPPER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
994835.0,10302988034.0,APT 1 96 DORSET STREET UPPER DUBLIN 1 ,APARTMENT 1 96 DORSET STREET UPPER,,,,,7.0,,APT 1 96 DORSET STREET UPPER DUBLIN 1 DB,APARTMENT 1,96,DORSET STREET UPPER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
994833.0,10302988045.0,APT 2 96 DORSET STREET UPPER DUBLIN 1 ,APARTMENT 2 96 DORSET STREET UPPER,,,,,7.0,,APT 2 96 DORSET STREET UPPER DUBLIN 1 DB,APARTMENT 2,96,DORSET STREET UPPER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
1012542.0,10001332356.0,APT 10 99100 CAPEL STREET DUBLIN 1 ,APARTMENT 10,99 100 CAPEL STREET,,,,7.0,,APT 10 99100 CAPEL STREET DUBLIN 1 DB,APARTMENT 10,99 100,CAPEL STREET,,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,88,50523601,5052360140654996,D01V6P6,268139005,APARTMENT 10 99 CAPEL STREET DUBLIN 1 D01V6P6      ,53.350070477821205,-6.26970777060817
984575.0,10001346008.0,59 HAPENNY BRIDGE HOUSE LOWER ORMOND QUAY DUBLIN 1 ,59 HAPENNY BRIDGE HOUSE,LOWER ORMOND QUAY,,,,7.0,,59 HAPENNY BRIDGE HOUSE LOWER ORMOND QUAY DUBLIN 1 DB,,59,HAPENNY BRIDGE HOUSE,,,LOWER ORMOND QUAY,,DUBLIN 1,DUBLIN,,,,,,,,,,
990736.0,10021308417.0,APT 36 16 KINGS INN STREET DUBLIN 1 ,APARTMENT 36,16 KINGS INN STREET,,,,7.0,,APT 36 16 KINGS INN STREET DUBLIN 1 DB,APARTMENT 36,16,KINGS INN STREET,,,,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,94,37649900,3764990037649940,D01K6P5,268139003,APARTMENT 36 16 KING'S INNS STREET DUBLIN 1 D01K6P5      ,53.35093548808022,-6.26659416348376
1029935.0,10300335793.0,APT 4 THE STEELWORKS THE ATRIUM FOLEY STREET DUBLIN 1 ,APARTMENT 4 THE STEELWORKS,THE ATRIUM,FOLEY STREET,,,7.0,,APT 4 THE STEELWORKS THE ATRIUM FOLEY STREET DUBLIN 1 DB,APARTMENT 4,,THE STEELWORKS,,THE ATRIUM,FOLEY STREET,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
1031087.0,10001318191.0,GROUND FLOOR APT 2 95 CAPEL STREET DUBLIN 1 ,GROUND FLOOR,APARTMENT 2 95 CAPEL STREET,,,,7.0,,APT 2 95 CAPEL STREET GROUND FLOOR DUBLIN 1 DB,APARTMENT 2,95,CAPEL STREET,GROUND FLOOR,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
997357.0,10306329976.0,THE ATRIUM APT 18 THE STEELWORKS FOLEY STREET DUBLIN 1 ,THE ATRIUM,APARTMENT 18 THE STEELWORKS,FOLEY STREET,,,7.0,,APT 18 THE STEELWORKS THE ATRIUM FOLEY STREET DUBLIN 1 DB,,APARTMENT 18,THE STEELWORKS,THE ATRIUM,,FOLEY STREET,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268104013,,,
1027526.0,10001430110.0,2ND FLOOR FLAT 5 31 MOUNTJOY SQUARE DUBLIN 1 ,2ND FLOOR FLAT 5,31 MOUNTJOY SQUARE,,,,7.0,,31 MOUNTJOY SQUARE 2ND FLOOR DUBLIN 1 DB,,31,MOUNTJOY SQUARE,2ND FLOOR,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
1027511.0,10001430094.0,TOP FRONT 31 MOUNTJOY SQUARE DUBLIN 1 ,TOP FRONT,31 MOUNTJOY SQUARE,,,,7.0,,31 MOUNTJOY SQUARE TOP FRONT DUBLIN 1 DB,,31,MOUNTJOY SQUARE,TOP FRONT,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
1027517.0,10001430082.0,TOP BACK FLAT 31 MOUNTJOY SQUARE DUBLIN 1 ,TOP BACK FLAT,31 MOUNTJOY SQUARE,,,,7.0,,31 MOUNTJOY SQUARE TOP BACK FLAT DUBLIN 1 DB,,31,MOUNTJOY SQUARE,TOP BACK FLAT,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
1027523.0,10001430110.0,2ND FLOOR FLAT 6 31 MOUNTJOY SQUARE DUBLIN 1 ,2ND FLOOR FLAT 6,31 MOUNTJOY SQUARE,,,,7.0,,31 MOUNTJOY SQUARE 2ND FLOOR DUBLIN 1 DB,,31,MOUNTJOY SQUARE,2ND FLOOR,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
1027545.0,10001429536.0,BMENT APT 9 31 MOUNTJOY SQUARE DUBLIN 1 ,BMENT APARTMENT 9,31 MOUNTJOY SQUARE,,,,7.0,,31 MOUNTJOY SQUARE BMENT DUBLIN 1 DB,,31,MOUNTJOY SQUARE,BMENT,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268105005,,,
994984.0,10302988057.0,APT 3 96 DORSET STREET UPPER DUBLIN 1 ,APARTMENT 3 96 DORSET STREET UPPER,,,,,7.0,,APT 3 96 DORSET STREET UPPER DUBLIN 1 DB,APARTMENT 3,96,DORSET STREET UPPER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
996648.0,10025675753.0,APT 6 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 ,APARTMENT 6 ARCHWAY COURT,39A MOUNTJOY STREET,,,,7.0,,APT 6 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 DB,APARTMENT 6,,ARCHWAY COURT,,,39A MOUNTJOY STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
996645.0,10025675741.0,APT 5 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 ,APARTMENT 5 ARCHWAY COURT,39A MOUNTJOY STREET,,,,7.0,,APT 5 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 DB,APARTMENT 5,,ARCHWAY COURT,,,39A MOUNTJOY STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
997525.0,10025675807.0,APT 11 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 ,APARTMENT 11 ARCHWAY COURT,39A MOUNTJOY STREET,,,,7.0,,APT 11 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 DB,APARTMENT 11,,ARCHWAY COURT,,,39A MOUNTJOY STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
1032703.0,10301170573.0,FIRST FLOOR HALL APT 120 IVY EXCHANGE PARNELL STREET DUBLIN 1 ,FIRST FLOOR HALL,APARTMENT 120 IVY EXCHANGE,PARNELL STREET,,,7.0,,APT 120 IVY EXCHANGE FIRST FLOOR HALL PARNELL STREET DUBLIN 1 DB,APARTMENT 120,,IVY EXCHANGE,FIRST FLOOR HALL,,PARNELL STREET,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
1029423.0,10000539430.0,FLAT 5 11 PORTLAND STREET DUBLIN 1 ,FLAT 5,11 PORTLAND STREET,,,,7.0,,FLAT 5 11 PORTLAND STREET DUBLIN 1 DB,FLAT 5,11,PORTLAND STREET,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268010005,,,
1029421.0,10000538007.0,FLAT 3 11 PORTLAND STREET DUBLIN 1 ,FLAT 3,11 PORTLAND STREET,,,,7.0,,FLAT 3 11 PORTLAND STREET DUBLIN 1 DB,FLAT 3,11,PORTLAND STREET,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268010005,,,
1029418.0,10000539125.0,FLAT 1 11 PORTLAND STREET DUBLIN 1 ,FLAT 1,11 PORTLAND STREET,,,,7.0,,FLAT 1 11 PORTLAND STREET DUBLIN 1 DB,FLAT 1,11,PORTLAND STREET,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268010005,,,
1029419.0,10000539113.0,FLAT 2 11 PORTLAND STREET DUBLIN 1 ,FLAT 2,11 PORTLAND STREET,,,,7.0,,FLAT 2 11 PORTLAND STREET NORTH DUBLIN 1 DB,FLAT 2,11,PORTLAND STREET NORTH,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268010005,,,
1029422.0,10000537973.0,FLAT 4 11 PORTLAND STREET DUBLIN 1 ,FLAT 4,11 PORTLAND STREET,,,,7.0,,FLAT 4 11 PORTLAND STREET NORTH DUBLIN 1 DB,FLAT 4,11,PORTLAND STREET NORTH,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268010005,,,
1029426.0,10000539449.0,FLAT 6 11 PORTLAND STREET DUBLIN 1 ,FLAT 6,11 PORTLAND STREET,,,,7.0,,11 PORTLAND STREET FL 6 DUBLIN 1 DB,,11,PORTLAND STREET,FLAT 6,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268010005,,,
1029427.0,10304490232.0,FLAT 7 11 PORTLAND STREET DUBLIN 1 ,FLAT 7,11 PORTLAND STREET,,,,7.0,,11 PORTLAND STREET NORTH FLAT 7 DUBLIN 1 DB,,11,PORTLAND STREET NORTH,,FLAT 7,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268010005,,,
1029430.0,10000539645.0,FLAT 8 11 PORTLAND STREET DUBLIN 1 ,FLAT 8,11 PORTLAND STREET,,,,7.0,,APT 8 11 PORTLAND STREET NORTH DUBLIN 1 DB,APARTMENT 8,11,PORTLAND STREET NORTH,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268010005,,,
996942.0,10025675760.0,APT 7 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 ,APARTMENT 7 ARCHWAY COURT,39A MOUNTJOY STREET,,,,7.0,,APT 7 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 DB,APARTMENT 7,,ARCHWAY COURT,,,39A MOUNTJOY STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
996949.0,10025675775.0,APT 8 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 ,APARTMENT 8 ARCHWAY COURT,39A MOUNTJOY STREET,,,,7.0,,APT 8 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 DB,APARTMENT 8,,ARCHWAY COURT,,,39A MOUNTJOY STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
996952.0,10025675787.0,APT 9 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 ,APARTMENT 9 ARCHWAY COURT,39A MOUNTJOY STREET,,,,7.0,,APT 9 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 DB,APARTMENT 9,,ARCHWAY COURT,,,39A MOUNTJOY STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
996629.0,10025675738.0,APT 4 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 ,APARTMENT 4 ARCHWAY COURT,39A MOUNTJOY STREET,,,,7.0,,APT 4 ARCHWAY COURT 39A MOUNTJOY STREET DUBLIN 1 DB,APARTMENT 4,,ARCHWAY COURT,,,39A MOUNTJOY STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
1032859.0,10301170653.0,FIRST FLOOR HALL APT 128 IVY EXCHANGE PARNELL STREET DUBLIN 1 ,FIRST FLOOR HALL,APARTMENT 128 IVY EXCHANGE,PARNELL STREET,,,7.0,,APT 128 IVY EXCHANGE FIRST FLOOR HALL PARNELL STREET DUBLIN 1 DB,APARTMENT 128,,IVY EXCHANGE,FIRST FLOOR HALL,,PARNELL STREET,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
1032861.0,10301170612.0,FIRST FLOOR HALL APT 124 IVY EXCHANGE PARNELL STREET DUBLIN 1 ,FIRST FLOOR HALL,APARTMENT 124 IVY EXCHANGE,PARNELL STREET,,,7.0,,APT 124 IVY EXCHANGE FIRST FLOOR HALL PARNELL STREET DUBLIN 1 DB,APARTMENT 124,,IVY EXCHANGE,FIRST FLOOR HALL,,PARNELL STREET,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
1024085.0,10303402159.0,APT 1 51 DORSET STREET UPPER DUBLIN 1 ,APARTMENT 1 51 DORSET STREET UPPER,,,,,7.0,,APT 1 51 DORSET STREET UPPER DUBLIN 1 DB,APARTMENT 1,51,DORSET STREET UPPER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
1024225.0,10303402166.0,APT 2 51 DORSET STREET UPPER DUBLIN 1 ,APARTMENT 2 51 DORSET STREET UPPER,,,,,7.0,,APT 2 51 DORSET STREET UPPER DUBLIN 1 DB,APARTMENT 2,51,DORSET STREET UPPER,,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
1050440.0,10301043685.0,APT 7 124125 CAPEL STREET LENIHAN'S DUBLIN 1 ,APARTMENT 7 124 125 CAPEL STREET,LENIHAN'S,,,,7.0,,APT 7 124125 CAPEL STREET LENIHAN'S DUBLIN 1 DB,APARTMENT 7,124 125,CAPEL STREET,,LENIHAN'S,,,DUBLIN 1,DUBLIN,,,,,,,,,,
1039648.0,10001427722.0,156 RORY OCONNOR S HARDWICK STREET DUBLIN 1 ,156 RORY OCONNOR S,HARDWICK STREET,,,,7.0,,156 RORY OCONNOR S HARDWICK STREET DUBLIN 1 DB,,156,RORY OCONNOR S,,,HARDWICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
1031185.0,10001317332.0,FIRST FLOOR APT 3 95 CAPEL STREET DUBLIN 1 ,FIRST FLOOR,APARTMENT 3 95 CAPEL STREET,,,,7.0,,APT 3 95 CAPEL STREET FIRST FLOOR DUBLIN 1 DB,APARTMENT 3,95,CAPEL STREET,FIRST FLOOR,,,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
1031207.0,10001318205.0,APT 4 2ND FLOOR 95 CAPEL STREET DUBLIN 1 ,APARTMENT 4 2ND FLOOR,95 CAPEL STREET,,,,7.0,,95 CAPEL STREET APT 4 2ND FLOOR DUBLIN 1 DB,,95,CAPEL STREET,APARTMENT 4 2ND FLOOR,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
1031215.0,10001317209.0,APT 5 3RD FLOOR 95 CAPEL STREET DUBLIN 1 ,APARTMENT 5 3RD FLOOR,95 CAPEL STREET,,,,7.0,,95 CAPEL STREET APT 5 3RD FLOOR DUBLIN 1 DB,,95,CAPEL STREET,APARTMENT 5 3RD FLOOR,,,,DUBLIN 1,DUBLIN,,,,,,,,,,
1036946.0,10001341678.0,36 THE COURT 47 50 BOLTON STREET SECOND FLOOR B BLOCK DUBLIN 1 ,36 THE COURT,47 50 BOLTON STREET,SECOND FLOOR B BLOCK,,,7.0,,47 50 BOLTON STREET 36 THE COURT SECOND FLOOR B BLOCK DUBLIN 1 DB,,47 50,BOLTON STREET,36 THE COURT,SECOND FLOOR B BLOCK,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
1039203.0,10001468177.0,29 DORSET SQUARE UPPER GARDINER ST DUBLIN 1 ,29 DORSET SQUARE,UPPER GARDINER STREET,,,,7.0,,29 DORSET SQUARE UPPER GARDINER ST DUBLIN 1 DB,,29,DORSET SQUARE,,,UPPER GARDINER STREET,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
1079323.0,10301169802.0,FIRST FLOOR HALL APT 43 IVY EXCHANGE PARNELL STREET DUBLIN 1 ,FIRST FLOOR HALL,APARTMENT 43 IVY EXCHANGE,PARNELL STREET,,,7.0,,APT 43 IVY EXCHANGE FIRST FLOOR HALL PARNELL STREET DUBLIN 1 DB,APARTMENT 43,,IVY EXCHANGE,FIRST FLOOR HALL,,PARNELL STREET,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
1079318.0,10301169794.0,FIRST FLOOR HALL APT 42 IVY EXCHANGE PARNELL STREET DUBLIN 1 ,FIRST FLOOR HALL,APARTMENT 42 IVY EXCHANGE,PARNELL STREET,,,7.0,,APT 42 IVY EXCHANGE FIRST FLOOR HALL PARNELL STREET DUBLIN 1 DB,APARTMENT 42,,IVY EXCHANGE,FIRST FLOOR HALL,,PARNELL STREET,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
1040398.0,10001459081.0,APT 50 52 MOUNTJOY SQUARE DUBLIN 1 ,APARTMENT 50 52 MOUNTJOY SQUARE,,,,,7.0,,APT 50 52 MOUNTJOY SQUARE DUBLIN 1 DB,APARTMENT 50,52,MOUNTJOY SQUARE,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268105011,,,
1051422.0,10000552141.0,106 DERRYNANE SQUARE LOWER DORSET ST DUBLIN 1 ,106 DERRYNANE SQUARE LOWER DORSET STREET,,,,,7.0,,106 DERRYNANE SQUARE LOWER DORSET ST DUBLIN 1 DB,,106,DERRYNANE SQUARE LOWER DORSET STREET,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
1042755.0,10001425766.0,FLAT 5 472 NORTH CIRCULAR ROAD DUBLIN 1 ,FLAT 5,472 NORTH CIRCULAR ROAD,,,,7.0,,APT 5 472 NORTH CIRCULAR ROAD DUBLIN 1 DB,APARTMENT 5,472,NORTH CIRCULAR ROAD,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268105015,,,
1047874.0,10001357053.0,APT 2 82B DORSET STREET LOWER DUBLIN 1 ,APARTMENT 2 82B DORSET STREET LOWER,,,,,7.0,,APT 2 82B DORSET STREET LOWER DUBLIN 1 DB,APARTMENT 2,82B,DORSET STREET LOWER,,,,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268080014,,,
